112,0.25,104,"[[[14, 13, 12], [2, 2, 2], [0, 0, 0]], [[16, 15, 14, 13], [7, 7, 7, 7], [0, 0, 0, 0]], [[9, 10, 10, 11, 12, 12, 12], [8, 8, 9, 9, 9, 10, 11], [0, 0, 0, 0, 0, 0, 0]], [[8, 9, 10, 11, 12, 13, 14, 15, 16, 16], [4, 4, 4, 4, 4, 4, 4, 4, 4, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12], [11, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 2], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[9, 9, 10, 11, 11, 11, 11, 11, 11, 11, 11, 12], [8, 7, 7, 7, 6, 6, 5, 4, 3, 2, 2, 2], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]], [[16, 15, 14, 13, 13, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 4, 4], [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 0]], [[10, 9, 8, 7, 7, 6, 5, 4, 4, 3, 2, 1, 1, 1], [1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 9, 10, 11, 12], [9, 9, 9, 9, 9, 9, 9, 9, 10, 11, 11, 11, 11, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 6, 7, 7, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 11], [11, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 10, 9, 8, 7, 6, 5, 5, 5], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]]"
108,0.26599979400634766,98,"[[[3, 2, 1, 1], [10, 10, 10, 9], [0, 0, 0, 0]], [[13, 12, 11, 11], [7, 7, 7, 8], [0, 0, 0, 0]], [[1, 2, 3, 3], [9, 9, 9, 8], [0, 0, 0, 0]], [[12, 11, 10, 9, 9], [11, 11, 11, 11, 10], [0, 0, 0, 0, 0]], [[10, 11, 12, 13, 14, 15], [1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0]], [[13, 13, 12, 12, 11, 10, 9, 8, 7, 6, 6], [7, 8, 8, 9, 9, 9, 9, 9, 9, 9, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[12, 12, 11, 10, 10, 9, 8, 7, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5], [11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 8, 7, 6, 5, 4, 3, 3], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 8, 8, 8, 9, 10, 11, 12, 12], [3, 4, 5, 6, 7, 8, 9, 10, 10, 10, 10, 11, 12, 12, 12, 12, 12, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 3, 4, 4, 4, 5, 6, 7, 8, 9, 10, 11, 11, 12, 13, 14, 14], [5, 5, 5, 4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[10, 9, 8, 7, 7, 6, 5, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], [1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]]]"
103,0.2969999313354492,95,"[[[15, 14, 13, 12, 12], [1, 1, 1, 1, 2], [0, 0, 0, 0, 0]], [[16, 15, 14, 13, 12, 11], [5, 5, 5, 5, 5, 5], [0, 0, 0, 0, 0, 0]], [[15, 15, 14, 13, 12, 11, 10, 10], [1, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0]], [[14, 13, 13, 13, 13, 13, 13, 13, 13], [2, 2, 3, 4, 4, 5, 6, 7, 7], [0, 0, 0, 0, 1, 1, 1, 1, 0]], [[15, 15, 15, 14, 14, 14, 14, 14, 14, 14, 13], [1, 2, 3, 3, 4, 4, 5, 6, 7, 7, 7], [0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]], [[9, 10, 10, 11, 12, 13, 14, 15, 15], [8, 8, 9, 9, 9, 9, 9, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[16, 15, 15, 14, 13, 12, 12, 11, 10, 9, 9], [7, 7, 8, 8, 8, 8, 7, 7, 7, 7, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[5, 5, 5, 5, 4, 4, 4, 4, 3, 3], [3, 4, 5, 6, 6, 7, 8, 9, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[10, 10, 10, 10, 10, 10, 11, 12, 13, 14, 15, 16, 16], [1, 2, 3, 4, 5, 6, 6, 6, 6, 6, 6, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[3, 4, 5, 6, 7, 8, 9, 9, 9, 10, 11, 12, 13, 14, 15, 16, 16, 16, 16, 16, 16], [2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6, 7, 7], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]]]"
127,0.24099993705749512,117,"[[[11, 11, 11, 11], [8, 7, 6, 5], [0, 0, 0, 0]], [[8, 9, 10, 10, 10, 10], [4, 4, 4, 3, 2, 1], [0, 0, 0, 0, 0, 0]], [[9, 10, 10, 10, 11, 12, 13, 14, 15, 16, 16], [8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]], [[1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1], [1, 2, 3, 4, 4, 5, 6, 6, 7, 8, 9], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[15, 14, 13, 12, 11, 10, 10, 9, 9], [10, 10, 10, 10, 10, 10, 9, 9, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[9, 8, 7, 7, 6, 5, 4, 3, 3, 3, 3, 3, 3], [8, 8, 8, 7, 7, 7, 7, 7, 6, 5, 4, 3, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[10, 9, 8, 7, 7, 6, 5, 4, 4, 4, 4, 3, 2, 1, 1, 1], [1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 4, 4, 4, 5, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]], [[5, 6, 7, 7, 7, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 16], [3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]], [[12, 11, 10, 9, 8, 7, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [11, 11, 11, 11, 11, 11, 11, 11, 10, 9, 8, 8, 7, 6, 5, 4, 3, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]], [[1, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 15], [5, 5, 4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]]"
92,0.14099979400634766,88,"[[[5, 4, 4, 4], [3, 3, 4, 5], [0, 0, 0, 0]], [[12, 11, 11, 11, 11], [11, 11, 10, 9, 8], [0, 0, 0, 0, 0]], [[10, 9, 8, 7, 6], [1, 1, 1, 1, 1], [0, 0, 0, 0, 0]], [[14, 13, 13, 12, 11, 10], [2, 2, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0]], [[4, 5, 6, 7, 8, 8], [5, 5, 5, 5, 5, 4], [0, 0, 0, 0, 0, 0]], [[3, 4, 5, 6, 7, 8, 8, 8], [2, 2, 2, 2, 2, 2, 3, 4], [0, 0, 0, 0, 0, 0, 0, 0]], [[4, 3, 2, 2, 1, 1, 1, 1], [5, 5, 5, 6, 6, 7, 8, 9], [0, 0, 0, 0, 0, 0, 0, 0]], [[9, 8, 8, 8, 8, 8, 9, 9, 9, 8], [10, 10, 9, 8, 7, 6, 6, 5, 4, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 6, 7, 7, 7, 7, 7, 8, 8, 8, 8], [9, 9, 9, 9, 9, 9, 9, 8, 7, 6, 6, 6, 5, 4, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]], [[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 10, 10, 10, 11, 12, 12, 13, 14, 15, 15, 15, 15, 15, 15], [11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 9, 8, 7, 7, 7, 6, 6, 6, 6, 5, 4, 3, 2, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]]"
139,0.2349998950958252,131,"[[[6, 5, 5, 5, 5, 5, 5], [8, 8, 7, 6, 5, 4, 3], [0, 0, 0, 0, 0, 0, 0]], [[5, 4, 3, 2, 1, 1, 1], [3, 3, 3, 3, 3, 4, 5], [0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 4, 4, 4, 4, 4], [9, 9, 9, 9, 8, 7, 6, 5], [0, 0, 0, 0, 0, 0, 0, 0]], [[10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[10, 9, 8, 7, 7, 6, 6, 6, 6, 6, 5, 4, 3, 2, 1, 1], [1, 1, 1, 1, 2, 2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]], [[12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 2, 1, 1], [11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 9], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[3, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 15, 15, 15], [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 10], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[9, 10, 11, 12, 13, 14, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15], [10, 10, 10, 10, 10, 10, 9, 9, 8, 7, 6, 5, 4, 3, 2, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[13, 12, 12, 12, 12, 11, 11, 11, 11, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 1], [7, 7, 6, 5, 4, 4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[3, 4, 5, 6, 7, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 10, 11, 12, 13, 14, 14], [10, 10, 10, 10, 10, 10, 9, 8, 7, 7, 6, 5, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]]]"
108,0.20299983024597168,100,"[[[14, 13, 13, 12, 11, 10], [2, 2, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0]], [[6, 5, 4, 3, 2, 1], [1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0]], [[14, 14, 13, 12, 11, 11, 11], [2, 3, 3, 3, 3, 4, 5], [0, 0, 0, 0, 0, 0, 0]], [[15, 15, 15, 15, 15, 15, 16, 16], [1, 2, 3, 4, 5, 6, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0]], [[12, 12, 12, 12, 12, 11, 11, 11], [11, 10, 9, 8, 7, 7, 6, 5], [0, 0, 0, 0, 0, 0, 0, 0]], [[11, 10, 10, 10, 10, 10, 10, 10, 10], [8, 8, 7, 6, 5, 4, 3, 2, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[10, 10, 11, 12, 13, 13, 13, 13, 13, 13, 13, 13], [1, 1, 1, 1, 1, 2, 3, 4, 5, 6, 7, 7], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[16, 15, 14, 14, 13, 13, 13, 13, 12, 11, 10, 9, 9], [7, 7, 7, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]], [[16, 16, 15, 14, 14, 13, 12, 12, 11, 10, 9, 8, 7, 6, 5, 4, 4], [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11, 11, 11, 12, 13, 14, 15, 16, 16, 16, 16], [11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 9, 9, 9, 9, 9, 9, 9, 8, 7, 7], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]]]"
151,0.5780000686645508,137,"[[[1, 2, 3, 3], [1, 1, 1, 2], [0, 0, 0, 0]], [[16, 15, 14, 14, 14, 14, 14, 14], [7, 7, 7, 6, 5, 4, 3, 2], [0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 6, 6, 6, 6], [11, 11, 11, 11, 11, 11, 10, 9, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[3, 2, 2, 2, 2, 2, 1, 1, 1, 1], [2, 2, 3, 4, 5, 6, 6, 7, 8, 9], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6], [9, 9, 9, 9, 9, 8, 7, 7, 6, 5, 4, 3, 2, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[12, 11, 10, 9, 8, 7, 7, 7, 7, 7, 7, 7, 7, 6, 5, 4, 3, 3], [2, 2, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]], [[4, 5, 5, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 15, 15, 15, 15, 15], [5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 9, 10, 10], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 12, 12, 12, 12, 12, 12], [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 8, 9, 10, 11], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]], [[10, 9, 8, 7, 7, 6, 5, 4, 4, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 3, 3, 4, 5, 6, 7, 7, 8, 8, 8, 9, 10, 11, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]], [[3, 3, 4, 5, 6, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 12, 13, 14, 14, 15], [2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 5, 6, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]]]"
163,0.40599989891052246,147,"[[[3, 4, 5, 5, 6, 7, 8, 9, 9], [8, 8, 8, 9, 9, 9, 9, 9, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[16, 15, 14, 13, 12, 12, 12, 12], [5, 5, 5, 5, 5, 4, 3, 2], [0, 0, 0, 0, 0, 0, 0, 0]], [[11, 10, 9, 8, 7, 6, 5, 5, 4, 3, 2, 1, 1], [5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[10, 9, 8, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6], [1, 1, 1, 1, 2, 2, 3, 4, 4, 5, 6, 7, 8, 8], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]], [[3, 4, 5, 5, 6, 7, 8, 9, 10, 11, 11, 11, 11, 11], [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 5, 5], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[9, 8, 7, 6, 5, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], [10, 10, 10, 10, 10, 10, 9, 9, 9, 8, 7, 6, 5, 4, 3, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[3, 3, 4, 5, 6, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10], [10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 8, 7, 6, 5, 4, 3, 3, 2, 1], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]], [[16, 15, 14, 14, 13, 12, 12, 12, 12, 12, 12, 12, 11, 10, 9, 8, 7, 6, 6], [7, 7, 7, 6, 6, 6, 6, 5, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[3, 3, 4, 4, 5, 5, 5, 5, 5, 5, 6, 7, 8, 9, 10, 11, 12, 12, 13, 14, 15, 16, 16], [2, 3, 3, 4, 4, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 7], [0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11, 12, 13, 14, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15], [11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 9, 9, 9, 8, 7, 6, 5, 4, 3, 2, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]]]"
132,0.46900010108947754,120,"[[[11, 10, 9, 8, 8], [5, 5, 5, 5, 4], [0, 0, 0, 0, 0]], [[11, 12, 13, 14, 15, 16], [5, 5, 5, 5, 5, 5], [0, 0, 0, 0, 0, 0]], [[6, 5, 4, 4, 3, 2, 1], [8, 8, 8, 9, 9, 9, 9], [0, 0, 0, 0, 0, 0, 0]], [[11, 11, 10, 9, 9, 8, 7, 6, 6, 6], [5, 4, 4, 4, 3, 3, 3, 3, 2, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 6, 7, 8, 9, 9], [11, 11, 11, 11, 11, 11, 11, 11, 11, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[9, 10, 10, 11, 12, 12, 13, 14, 14, 14, 14, 14, 14, 14], [8, 8, 7, 7, 7, 6, 6, 6, 6, 5, 4, 3, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]], [[12, 11, 10, 10, 10, 9, 8, 7, 6, 5, 5, 4, 3, 3, 3], [11, 11, 11, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 8, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]], [[16, 15, 14, 14, 13, 12, 11, 10, 9, 8, 7, 6, 6, 6, 6, 6, 6, 6, 6], [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 5, 4, 3, 2, 1, 1], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[3, 3, 4, 5, 6, 7, 8, 9, 9, 10, 11, 11, 12, 13, 13, 13, 13, 13, 13, 14, 15, 15], [8, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 5, 4, 3, 2, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[1, 1, 2, 2, 2, 2, 2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 8, 9, 10, 10], [11, 10, 10, 10, 9, 8, 7, 7, 7, 7, 6, 5, 4, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]]"
