109,0.125,101,"[[[11, 11, 11, 11], [8, 7, 6, 5], [0, 0, 0, 0]], [[14, 15, 16, 16, 16, 16], [2, 2, 2, 3, 4, 5], [0, 0, 0, 0, 0, 0]], [[2, 3, 4, 4, 4, 4, 4, 4], [10, 10, 10, 9, 8, 7, 6, 5], [0, 0, 0, 0, 0, 0, 0, 0]], [[15, 14, 14, 14, 14, 14, 14, 14], [8, 8, 7, 6, 5, 4, 3, 2], [0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 3, 4, 5, 6, 7, 8], [5, 5, 5, 4, 4, 4, 4, 4, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[12, 11, 10, 10, 10, 10, 10, 10, 10, 9, 9], [3, 3, 3, 4, 5, 6, 7, 8, 9, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[2, 2, 3, 3, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11], [10, 9, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[9, 10, 11, 12, 12, 12, 12, 12, 12, 12, 13, 13, 13, 12], [10, 10, 10, 10, 9, 8, 7, 6, 5, 4, 4, 3, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[9, 9, 10, 11, 12, 13, 14, 15, 16, 16, 16, 16, 16, 16, 16], [10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 8, 7, 6, 5, 5], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[1, 1, 2, 3, 3, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 15, 16], [5, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]]"
101,0.10900020599365234,97,"[[[12, 12], [2, 3], [0, 0]], [[2, 2, 2], [10, 9, 8], [0, 0, 0]], [[12, 13, 14, 14], [3, 3, 3, 2], [0, 0, 0, 0]], [[6, 5, 4, 3, 3, 3, 3, 2, 1], [8, 8, 8, 8, 9, 10, 11, 11, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[6, 7, 8, 8, 9, 10, 11, 12, 12, 12], [8, 8, 8, 9, 9, 9, 9, 9, 10, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11], [8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[4, 5, 6, 7, 8, 9, 10, 10, 11, 12, 12], [5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[14, 13, 13, 12, 11, 11, 10, 9, 8, 7, 6, 5, 4, 3], [2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 3, 4, 5, 6, 7, 8, 9, 9, 9, 9, 9], [5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]], [[16, 15, 14, 14, 13, 13, 13, 13, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 1], [7, 7, 7, 8, 8, 9, 10, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]]"
166,0.34399986267089844,152,"[[[9, 10, 11, 11, 11], [10, 10, 10, 9, 8], [0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 6, 7, 8, 9, 9], [9, 9, 9, 9, 9, 9, 9, 9, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[12, 11, 10, 9, 9, 9, 9, 9, 9, 9], [2, 2, 2, 2, 3, 4, 5, 6, 7, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[12, 11, 10, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 1, 1, 1], [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 1], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[16, 15, 14, 14, 13, 12, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 2], [7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[4, 5, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 11, 12, 13, 14, 15, 15], [5, 5, 5, 5, 4, 3, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[15, 14, 13, 13, 13, 13, 12, 11, 10, 10, 10, 10, 10, 9, 8, 7, 6, 6, 6], [1, 1, 1, 2, 3, 4, 4, 4, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]], [[2, 3, 4, 5, 5, 5, 6, 7, 8, 8, 8, 9, 10, 11, 12, 13, 14, 15, 16, 16], [8, 8, 8, 8, 7, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[15, 15, 14, 13, 13, 12, 11, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1], [8, 8, 8, 8, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 4, 4, 3, 2, 1], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]], [[12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1], [11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 9, 8, 7, 7, 6, 6, 5, 4, 3, 2, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]]"
131,0.26600003242492676,123,"[[[2, 1, 1], [10, 10, 11], [0, 0, 0]], [[12, 11, 10, 10], [2, 2, 2, 1], [0, 0, 0, 0]], [[14, 13, 13, 12], [2, 2, 3, 3], [0, 0, 0, 0]], [[13, 12, 11, 11], [7, 7, 7, 8], [0, 0, 0, 0]], [[16, 15, 14, 14, 13, 12, 12, 11, 10, 9, 8, 7, 6, 6], [7, 7, 7, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 1, 1, 2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 16], [9, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[1, 1, 2, 3, 4, 5, 5, 5, 5, 5, 5, 6, 7, 8, 9, 9, 9, 9, 9, 9, 9, 10], [11, 12, 12, 12, 12, 12, 11, 10, 9, 8, 7, 7, 7, 7, 7, 6, 5, 4, 3, 2, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[15, 15, 15, 14, 14, 13, 12, 11, 10, 10, 10, 10, 10, 10, 9, 8, 7, 6, 5, 4, 3, 2, 2], [1, 2, 3, 3, 4, 4, 4, 4, 4, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[14, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]]]"
99,0.09299993515014648,93,"[[[11, 12, 13, 13], [8, 8, 8, 7], [0, 0, 0, 0]], [[11, 11, 11, 11, 12], [5, 4, 3, 2, 2], [0, 0, 0, 0, 0]], [[9, 10, 11, 12, 12], [10, 10, 10, 10, 11], [0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 6, 6], [9, 9, 9, 9, 9, 9, 8], [0, 0, 0, 0, 0, 0, 0]], [[9, 10, 10, 11, 12, 12, 12, 12, 12], [8, 8, 7, 7, 7, 6, 5, 4, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[15, 14, 13, 13, 13, 13, 13, 13, 12, 11, 11], [1, 1, 1, 2, 3, 4, 5, 5, 5, 5, 5], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]], [[14, 14, 14, 14, 14, 14, 14, 14, 13, 12, 11, 11], [2, 3, 4, 5, 6, 7, 8, 9, 9, 9, 9, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1], [10, 10, 10, 9, 8, 7, 6, 5, 4, 4, 3, 2, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[6, 5, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1], [8, 8, 8, 8, 7, 7, 6, 5, 4, 3, 2, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[16, 15, 15, 15, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 2, 2], [5, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]]]"
165,0.34400010108947754,155,"[[[6, 6, 6, 6, 6, 6, 6, 6], [1, 2, 3, 4, 5, 6, 7, 8], [0, 0, 0, 0, 0, 0, 0, 0]], [[10, 9, 8, 7, 7, 6, 5, 4, 3, 2, 1, 1], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[6, 6, 7, 8, 9, 10, 11, 12, 13, 14, 14, 14], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[9, 8, 7, 7, 6, 5, 4, 3, 2, 2], [8, 8, 8, 9, 9, 9, 9, 9, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 5, 5, 5, 5, 5, 6, 7, 8, 9, 10, 11, 11], [1, 1, 1, 1, 1, 2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]], [[6, 6, 7, 8, 9, 10, 11, 12, 13, 14, 14, 14, 14, 14, 14, 14, 14], [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 6, 5, 4, 3, 3, 2], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]], [[13, 12, 11, 10, 10, 10, 9, 8, 8, 7, 6, 5, 4, 3, 3, 2, 1], [7, 7, 7, 7, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 11, 11, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 1, 1, 2, 3, 4, 5, 5, 5, 5, 6, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10], [11, 10, 10, 10, 10, 10, 10, 9, 8, 7, 7, 7, 7, 7, 7, 6, 6, 5, 4, 3, 2, 1], [0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]], [[1, 1, 1, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 13, 13, 14, 15], [9, 8, 7, 7, 7, 6, 5, 4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]], [[1, 1, 2, 3, 4, 4, 4, 4, 4, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 13, 14, 15, 15, 15, 15], [9, 9, 9, 9, 9, 8, 7, 6, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 1], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]]"
89,0.09400010108947754,87,"[[[2, 1, 1], [10, 10, 11], [0, 0, 0]], [[8, 9, 10, 11, 11], [4, 4, 4, 4, 5], [0, 0, 0, 0, 0]], [[4, 5, 6, 6, 6, 6], [5, 5, 5, 6, 7, 8], [0, 0, 0, 0, 0, 0]], [[12, 13, 14, 15, 16, 16, 16], [3, 3, 3, 3, 3, 4, 5], [0, 0, 0, 0, 0, 0, 0]], [[1, 2, 2, 2, 3, 3, 3, 2, 2], [5, 5, 6, 7, 7, 8, 9, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[11, 12, 12, 12, 12, 12, 12, 12, 12, 12], [8, 8, 7, 6, 5, 4, 4, 3, 2, 2], [0, 0, 0, 0, 0, 0, 1, 1, 1, 0]], [[15, 14, 13, 13, 12, 11, 10, 9, 9], [8, 8, 8, 9, 9, 9, 9, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[6, 7, 8, 8, 8, 8, 9, 10, 11, 12], [8, 8, 8, 9, 10, 11, 11, 11, 11, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[16, 15, 14, 14, 13, 13, 13, 12, 11, 10, 9, 8, 8, 8], [7, 7, 7, 6, 6, 5, 5, 5, 5, 5, 5, 5, 4, 4], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]], [[15, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 2], [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]]]"
115,0.15700006484985352,107,"[[[2, 1, 1], [8, 8, 9], [0, 0, 0]], [[1, 1, 1], [11, 10, 9], [0, 0, 0]], [[6, 5, 4, 4, 4, 4], [8, 8, 8, 7, 6, 5], [0, 0, 0, 0, 0, 0]], [[14, 13, 13, 12, 11, 11, 10, 9, 8, 7, 6, 6], [2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[12, 11, 10, 10, 10, 10, 10, 10, 10, 9, 9], [3, 3, 3, 4, 5, 6, 7, 8, 9, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[10, 9, 8, 7, 7, 6, 5, 4, 4, 4, 4, 4, 4], [1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 3, 4, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[8, 9, 9, 9, 9, 9, 10, 11, 12, 13, 14, 15, 15, 15], [4, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[9, 8, 7, 7, 6, 5, 5, 5, 5, 5, 5, 5, 4, 3, 3], [8, 8, 8, 7, 7, 7, 6, 5, 4, 3, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]], [[3, 3, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 15], [2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11, 12, 13, 14, 14, 14, 14, 15, 15, 16, 16], [11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 9, 8, 7, 7, 6, 6, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]]"
137,0.18799996376037598,127,"[[[12, 13, 13, 13, 13, 13], [11, 11, 10, 9, 8, 7], [0, 0, 0, 0, 0, 0]], [[13, 12, 11, 10, 10, 10, 9, 9], [7, 7, 7, 7, 8, 9, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0]], [[2, 3, 4, 5, 5, 6, 7, 8, 8, 9], [8, 8, 8, 8, 9, 9, 9, 9, 8, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[3, 4, 5, 6, 7, 8, 9, 10, 10], [2, 2, 2, 2, 2, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[9, 10, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12], [10, 10, 10, 10, 9, 8, 8, 7, 6, 5, 4, 3, 2, 2], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]], [[15, 14, 14, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 4], [8, 8, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8], [11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 9, 8, 7, 6, 5, 4, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]], [[4, 5, 6, 7, 8, 9, 10, 10, 11, 11, 11, 11, 11, 12, 12, 12, 12], [5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 8, 9, 9, 10, 11, 11], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2], [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6, 7, 7, 8, 9, 10, 10], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]], [[1, 2, 3, 4, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 8, 9, 10, 11, 11, 11, 12], [9, 9, 9, 9, 9, 9, 9, 9, 8, 7, 6, 5, 4, 3, 3, 3, 3, 3, 2, 2, 2], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]]]"
125,0.26600003242492676,113,"[[[12, 12], [2, 3], [0, 0]], [[12, 11, 11, 11, 11], [2, 2, 3, 4, 5], [0, 0, 0, 0, 0]], [[11, 12, 12, 12, 12], [8, 8, 9, 10, 11], [0, 0, 0, 0, 0]], [[9, 10, 10, 11, 12, 12, 12, 12, 12], [8, 8, 7, 7, 7, 6, 5, 4, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0]], [[14, 13, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 3], [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2], [0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[8, 9, 10, 10, 10, 11, 11, 12, 13, 14, 15, 16, 16, 16], [4, 4, 4, 5, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]], [[11, 11, 10, 9, 8, 7, 6, 5, 4, 3, 3, 3, 2, 1], [8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 11, 11, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[13, 13, 13, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 1], [7, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]], [[1, 1, 0, 0, 0, 1, 1, 2, 3, 4, 5, 6, 6, 6, 6, 6, 6, 6], [11, 10, 10, 9, 8, 8, 7, 7, 7, 7, 7, 7, 6, 5, 4, 3, 2, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]], [[12, 12, 11, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1], [2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 10, 10, 11, 11], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]]]"
